Time,SN
1.756603045969230607e+03,8.774765410535978916e+00
1.756605823723076810e+03,8.870099695181025368e+00
1.756608601476923013e+03,3.055861883717392757e+00
1.756611379230769217e+03,5.056093722384106925e+00
1.756614156984615192e+03,1.674668120271866556e+01
1.756616934738461396e+03,1.306287035625926407e+01
1.756619712492307599e+03,1.880253666328478346e+00
1.756622490246153802e+03,9.449215771940288278e+00
1.756625268000000005e+03,1.086583319785244583e+01
1.756628045753845981e+03,5.702124578555253898e+00
1.756630823507692185e+03,8.157299518201408972e+00
1.756633601261538388e+03,1.255023984820085481e+01
1.756636379015384591e+03,5.573517256141898635e+00
1.756639156769230794e+03,1.421348037664877850e+01
1.756641934523076770e+03,2.268211164193022356e+01
1.756644712276922974e+03,2.054120614588767069e+01
1.756647490030769177e+03,1.479776014514249560e+01
1.756650267784615380e+03,1.223574234081567269e+01
1.756653045538461356e+03,1.080063524808836561e+01
1.756655823292307559e+03,2.748648646366368808e+01
1.756658601046153763e+03,1.575075574695275193e+01
1.756661378799999966e+03,1.124285312855920793e+01
1.756664156553846169e+03,1.107873116234739186e+01
1.756666934307692145e+03,1.798551634121168874e+01
1.756669712061538348e+03,2.006760295866466848e+01
1.756672489815384552e+03,1.220049555940197550e+01
1.756675267569230755e+03,1.587335813199512913e+01
1.756678045323076731e+03,1.666686746601904900e+01
1.756680823076922934e+03,1.477351595089017700e+01
1.756683600830769137e+03,2.068175708293176385e+01
1.756686378584615341e+03,1.285906930819571059e+01
1.756689156338461544e+03,2.372609075980911086e+01
1.756691934092307520e+03,1.463698020852168469e+01
1.756694711846153723e+03,1.379381101657990527e+01
1.756697489599999926e+03,1.401071235718266728e+01
1.756700267353846129e+03,2.245892954589990964e+01
1.756703045107692333e+03,1.632347487532086916e+01
1.756705822861538309e+03,1.960761221008618449e+01
1.756708600615384512e+03,1.973841974379631026e+01
1.756711378369230715e+03,2.599501769994602185e+01
1.756714156123076918e+03,1.247412823561944251e+01
1.756716933876922894e+03,2.418914442082171945e+01
1.756719711630769098e+03,2.444702861331165877e+01
1.756722489384615301e+03,1.636275255511769799e+01
1.756725267138461504e+03,2.218948649271272089e+01
1.756728044892307707e+03,2.298955523231358455e+01
1.756730822646153683e+03,2.517455963941935693e+01
1.756733600399999887e+03,2.042623207961271703e+01
1.756736378153846090e+03,1.723177208958630047e+01
1.756739155907692293e+03,2.270958177342580697e+01
1.756741933661538269e+03,1.406237524228836833e+01
1.756744711415384472e+03,2.135981480148889844e+01
1.756747489169230676e+03,2.344310974059821007e+01
1.756750266923076879e+03,3.058645062553423344e+01
1.756753044676923082e+03,2.417822335571251813e+01
1.756755822430769058e+03,2.306309383621019649e+01
1.756758600184615261e+03,1.795738502200658004e+01
1.756761377938461465e+03,1.472010384827555463e+01
1.756764155692307668e+03,2.689930398719531368e+01
1.756766933446153871e+03,2.769339260668030889e+01
1.756769711199999847e+03,2.694354404341747866e+01
1.756772488953846050e+03,2.559491908473746946e+01
1.756775266707692253e+03,2.365150557489295480e+01
1.756778044461538457e+03,1.653435152413873865e+01
1.756780822215384433e+03,2.054612533581778422e+01
1.756783599969230636e+03,2.480096032849792920e+01
1.756786377723076839e+03,2.279294471259073518e+01
1.756789155476923042e+03,2.193268862537983921e+01
1.756791933230769246e+03,2.387582939831574080e+01
1.756794710984615222e+03,1.920261976160336559e+01
1.756797488738461425e+03,2.771342825403383614e+01
1.756800266492307628e+03,2.252561940954828401e+01
1.756803044246153831e+03,3.599395041996541522e+01
1.756805821999999807e+03,3.254190263216037238e+01
1.756808599753846011e+03,3.173157293247466981e+01
1.756811377507692214e+03,2.443080551813131862e+01
1.756814155261538417e+03,3.147533422779592982e+01
1.756816933015384620e+03,2.887527990257546762e+01
1.756819710769230596e+03,2.088577367590358236e+01
1.756822488523076800e+03,2.247142801404758927e+01
1.756825266276923003e+03,2.612763524545874105e+01
1.756828044030769206e+03,1.349198720836965748e+01
1.756830821784615409e+03,2.942174288920283942e+01
1.756833599538461385e+03,2.698572352058818069e+01
1.756836377292307589e+03,1.434150185650132769e+01
1.756839155046153792e+03,1.787676108676500775e+01
1.756841932799999995e+03,2.448603926518197937e+01
1.756844710553845971e+03,3.393281924136094574e+01
1.756847488307692174e+03,2.648061417334195511e+01
1.756850266061538377e+03,2.747283187650061365e+01
1.756853043815384581e+03,2.374286890596033572e+01
1.756855821569230784e+03,3.379372465140540527e+01
1.756858599323076760e+03,2.560301378112045967e+01
1.756861377076922963e+03,2.701902181339228193e+01
1.756864154830769166e+03,3.694506179307266791e+01
1.756866932584615370e+03,3.551140347184794166e+01
1.756869710338461346e+03,2.610475579722254480e+01
1.756872488092307549e+03,2.992449629505353315e+01
1.756875265846153752e+03,2.820040186383839753e+01
1.756878043599999955e+03,3.878190718209665278e+01
1.756880821353846159e+03,2.302746492941329848e+01
1.756883599107692135e+03,2.785439336029018165e+01
1.756886376861538338e+03,2.786815698279322362e+01
1.756889154615384541e+03,2.760524541259608000e+01
1.756891932369230744e+03,2.911946122361102240e+01
1.756894710123076948e+03,2.110700474120055148e+01
1.756897487876922924e+03,2.238262189572289884e+01
1.756900265630769127e+03,1.685329285940327892e+01
1.756903043384615330e+03,1.967387237106757425e+01
1.756905821138461533e+03,2.133180819182241805e+01
1.756908598892307509e+03,2.398817437960832066e+01
1.756911376646153712e+03,2.045666131484038175e+01
1.756914154399999916e+03,1.812057449320336744e+01
1.756916932153846119e+03,2.847725345938765074e+01
1.756919709907692322e+03,2.358897482980274773e+01
1.756922487661538298e+03,1.533350619361251432e+01
1.756925265415384501e+03,1.746598326715563232e+01
1.756928043169230705e+03,2.598220344602633247e+01
1.756930820923076908e+03,1.803676912181034453e+01
1.756933598676922884e+03,2.677989132890545676e+01
1.756936376430769087e+03,1.112233302467502760e+01
1.756939154184615290e+03,2.624632834141965176e+01
1.756941931938461494e+03,1.584287877945071443e+01
1.756944709692307697e+03,1.887649752253737034e+01
1.756947487446153673e+03,1.422241752474148413e+01
1.756950265199999876e+03,2.107483462171439470e+01
1.756953042953846079e+03,1.563714404412064773e+01
1.756955820707692283e+03,1.287166746443226195e+01
1.756958598461538486e+03,1.566258562937019150e+01
1.756961376215384462e+03,1.906021404606709879e+01
1.756964153969230665e+03,8.879851187461738959e+00
1.756966931723076868e+03,2.917315110814406154e+01
1.756969709476923072e+03,1.663814281244700055e+01
1.756972487230769048e+03,1.512371038780849375e+01
1.756975264984615251e+03,2.168857434554981722e+01
1.756978042738461454e+03,2.018153556381792413e+01
1.756980820492307657e+03,1.530370565077533307e+01
1.756983598246153861e+03,1.419646271869168075e+01
1.756986375999999836e+03,1.920495835036021504e+01
1.756989153753846040e+03,1.900857954050319165e+01
1.756991931507692243e+03,1.176386781039799700e+01
1.756994709261538446e+03,9.419690304413684601e+00
1.756997487015384650e+03,1.409723078647797934e+01
1.757000264769230625e+03,2.324179013794995186e+01
1.757003042523076829e+03,1.583296853472120702e+01
1.757005820276923032e+03,1.345695101904544799e+01
1.757008598030769235e+03,2.500100364689856391e+01
1.757011375784615211e+03,2.276442403612669807e+01
1.757014153538461414e+03,1.674525046426649411e+01
1.757016931292307618e+03,1.345723269386741805e+01
1.757019709046153821e+03,1.676942229515578475e+01
1.757022486800000024e+03,2.253073928257755298e+01
1.757025264553846000e+03,1.791005805301763942e+01
1.757028042307692203e+03,2.774322139568247891e+01
1.757030820061538407e+03,1.975849846432054591e+01
1.757033597815384610e+03,2.677720000765961217e+01
1.757036375569230586e+03,1.815036247580129825e+01
1.757039153323076789e+03,1.980649103136027733e+01
1.757041931076922992e+03,2.348891508600629408e+01
1.757044708830769196e+03,2.668096472366318750e+01
1.757047486584615399e+03,3.039990470213047757e+01
1.757050264338461375e+03,2.557293519509632773e+01
1.757053042092307578e+03,2.331129945413679749e+01
1.757055819846153781e+03,2.465962737277921590e+01
1.757058597599999985e+03,3.036713637336552907e+01
1.757061375353845960e+03,3.420670246521753199e+01
1.757064153107692164e+03,2.362845569556253977e+01
1.757066930861538367e+03,2.958237113126568474e+01
1.757069708615384570e+03,2.793916713987157863e+01
1.757072486369230774e+03,3.576152202989190698e+01
1.757075264123076749e+03,3.289729830787778297e+01
1.757078041876922953e+03,3.095804039294403864e+01
1.757080819630769156e+03,3.146802425009026649e+01
1.757083597384615359e+03,2.334284030816412780e+01
1.757086375138461563e+03,2.593682841141509954e+01
1.757089152892307538e+03,2.328948528737713985e+01
1.757091930646153742e+03,3.015470866974838771e+01
1.757094708399999945e+03,3.058412710104561327e+01
1.757097486153846148e+03,3.754942085742419522e+01
1.757100263907692124e+03,3.308194555828062278e+01
1.757103041661538327e+03,2.755484928827049984e+01
1.757105819415384531e+03,3.691562890585601764e+01
1.757108597169230734e+03,3.721608582168403956e+01
1.757111374923076937e+03,3.148414478960926388e+01
1.757114152676922913e+03,3.860710476874108110e+01
1.757116930430769116e+03,4.758144297965341707e+01
1.757119708184615320e+03,3.597703757535883540e+01
1.757122485938461523e+03,3.041118574999287105e+01
1.757125263692307726e+03,3.560722837430841992e+01
1.757128041446153702e+03,4.023759750329714535e+01
1.757130819199999905e+03,3.148855480819071317e+01
1.757133596953846109e+03,4.307912687011895514e+01
1.757136374707692312e+03,3.742548110693351759e+01
1.757139152461538288e+03,4.431254175741798917e+01
1.757141930215384491e+03,3.461745524138433439e+01
1.757144707969230694e+03,3.704882027828691804e+01
1.757147485723076898e+03,3.817176660612509664e+01
1.757150263476923101e+03,3.945244726612609298e+01
1.757153041230769077e+03,3.847450039566147950e+01
1.757155818984615280e+03,3.701419500299605403e+01
1.757158596738461483e+03,3.867431471569084778e+01
1.757161374492307687e+03,3.260841700165458690e+01
1.757164152246153662e+03,3.754946757880234287e+01
1.757166929999999866e+03,5.081361467936858389e+01
1.757169707753846069e+03,4.176422507873707701e+01
1.757172485507692272e+03,4.261464216673460470e+01
1.757175263261538475e+03,4.278648023605548900e+01
1.757178041015384451e+03,3.228860922005578971e+01
1.757180818769230655e+03,4.233378468441907216e+01
1.757183596523076858e+03,4.459567730872407765e+01
1.757186374276923061e+03,3.315465098105401154e+01
1.757189152030769037e+03,4.035429313851450672e+01
1.757191929784615240e+03,4.200510599045112770e+01
1.757194707538461444e+03,3.717761301791502859e+01
1.757197485292307647e+03,4.161694509126237307e+01
1.757200263046153850e+03,4.175512211121440487e+01
1.757203040799999826e+03,4.712942769636770635e+01
1.757205818553846029e+03,4.171750560024359089e+01
1.757208596307692233e+03,4.388047859119834015e+01
1.757211374061538436e+03,4.729279767776309740e+01
1.757214151815384639e+03,4.192800928200617960e+01
1.757216929569230615e+03,4.355406526450406801e+01
1.757219707323076818e+03,2.869696918991022017e+01
1.757222485076923022e+03,5.810069716220195346e+01
1.757225262830769225e+03,4.271590139081910564e+01
1.757228040584615201e+03,4.687020303837747548e+01
1.757230818338461404e+03,4.701488213537810168e+01
1.757233596092307607e+03,3.280353072868970798e+01
1.757236373846153811e+03,4.026068872398044363e+01
1.757239151600000014e+03,4.279535907168559561e+01
1.757241929353845990e+03,3.979681593156031738e+01
1.757244707107692193e+03,5.311955671538839852e+01
1.757247484861538396e+03,4.281545793738428074e+01
1.757250262615384599e+03,4.958968688042592987e+01
1.757253040369230803e+03,5.413270920878504455e+01
1.757255818123076779e+03,4.419029484930771901e+01
1.757258595876922982e+03,4.645895330956290792e+01
1.757261373630769185e+03,5.372583653684794314e+01
1.757264151384615388e+03,4.479059925272478182e+01
1.757266929138461364e+03,4.305863597813203114e+01
1.757269706892307568e+03,3.811070394465306066e+01
1.757272484646153771e+03,4.841934025006089115e+01
1.757275262399999974e+03,4.101228382352315549e+01
1.757278040153846177e+03,5.598705677976204953e+01
1.757280817907692153e+03,5.278468454846285596e+01
1.757283595661538357e+03,4.769820038759112180e+01
1.757286373415384560e+03,5.996684569318301783e+01
1.757289151169230763e+03,4.551070475988921515e+01
1.757291928923076739e+03,5.094341608395343712e+01
1.757294706676922942e+03,5.145290375518091963e+01
1.757297484430769146e+03,4.683992642810754603e+01
1.757300262184615349e+03,5.518618861971689427e+01
1.757303039938461552e+03,5.510597131792379599e+01
1.757305817692307528e+03,5.616949975284335750e+01
1.757308595446153731e+03,5.622142223360788904e+01
1.757311373199999935e+03,5.969070033045601775e+01
1.757314150953846138e+03,5.865303284123275773e+01
1.757316928707692114e+03,5.879649703611636369e+01
1.757319706461538317e+03,6.701418376751954042e+01
1.757322484215384520e+03,5.566806103195396815e+01
1.757325261969230723e+03,6.002487803261065125e+01
1.757328039723076927e+03,6.025383552351862448e+01
1.757330817476922903e+03,6.188153999444972442e+01
1.757333595230769106e+03,6.432043220679256024e+01
1.757336372984615309e+03,5.843664484407462112e+01
1.757339150738461512e+03,6.102035123958008711e+01
1.757341928492307716e+03,6.527294367183053225e+01
1.757344706246153692e+03,6.039218335794601700e+01
1.757347483999999895e+03,5.789313782070186676e+01
1.757350261753846098e+03,6.918000788372891918e+01
1.757353039507692301e+03,8.100705066047416381e+01
1.757355817261538277e+03,6.816578173212752745e+01
1.757358595015384481e+03,6.685498603408751706e+01
1.757361372769230684e+03,6.978159048457341385e+01
1.757364150523076887e+03,5.773665066799084400e+01
1.757366928276923090e+03,5.978744314507873270e+01
1.757369706030769066e+03,6.856340631292020760e+01
1.757372483784615270e+03,6.631150751512262786e+01
1.757375261538461473e+03,6.232200069035343404e+01
1.757378039292307676e+03,5.654177350047055484e+01
1.757380817046153879e+03,5.443606529584158693e+01
1.757383594799999855e+03,6.513161843411684515e+01
1.757386372553846059e+03,5.601688573975845031e+01
1.757389150307692262e+03,6.144016988116426603e+01
1.757391928061538465e+03,6.050980918447822887e+01
1.757394705815384441e+03,4.657418931066254686e+01
1.757397483569230644e+03,5.722318780540572902e+01
1.757400261323076847e+03,4.851178042213457076e+01
1.757403039076923051e+03,5.444067774742571686e+01
1.757405816830769254e+03,5.378531963149066542e+01
1.757408594584615230e+03,5.155890841459795126e+01
1.757411372338461433e+03,4.370912918260798108e+01
1.757414150092307636e+03,4.594240785927208037e+01
1.757416927846153840e+03,3.849991209827068417e+01
1.757419705599999816e+03,3.342270312000050581e+01
1.757422483353846019e+03,3.405013530456994886e+01
1.757425261107692222e+03,3.393808579304453588e+01
1.757428038861538425e+03,2.755673179932497163e+01
1.757430816615384629e+03,3.659232973424201418e+01
1.757433594369230605e+03,2.912523700093602486e+01
1.757436372123076808e+03,3.096895735438095443e+01
1.757439149876923011e+03,2.246813576898011888e+01
1.757441927630769214e+03,2.097730009817686181e+01
1.757444705384615418e+03,2.071341563830063137e+01
1.757447483138461394e+03,2.821183019118348767e+01
1.757450260892307597e+03,2.812422320026871603e+01
1.757453038646153800e+03,1.592386067480724599e+01
1.757455816400000003e+03,2.513058645278714920e+01
1.757458594153845979e+03,2.040341575977020483e+01
1.757461371907692183e+03,2.771340410702742219e+01
1.757464149661538386e+03,2.074965118122447194e+01
1.757466927415384589e+03,1.365945256100699012e+01
1.757469705169230792e+03,2.218902127003050495e+01
1.757472482923076768e+03,2.609748470908935758e+01
1.757475260676922971e+03,2.414846662811139311e+01
1.757478038430769175e+03,2.287631548930991698e+01
1.757480816184615378e+03,1.864941369621753608e+01
1.757483593938461354e+03,2.197470481937099152e+01
